machine,limits,benchmark,lower_is_better,class,repetition,result
"clnode056.clemson.cloudlab.us","quota-7009","stressng-string-strncmp",false,"string","rep-1",12399.314781
"clnode056.clemson.cloudlab.us","quota-7009","stressng-string-strrchr",false,"string","rep-1",14528.760965
"clnode056.clemson.cloudlab.us","quota-7009","stressng-string-strxfrm",false,"string","rep-1",2201.356068
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-af-alg",false,"cpu","rep-1",105740.299384
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-bsearch",false,"cpu","rep-1",54.822525
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-cpu",false,"cpu","rep-1",39.82011
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-crypt",false,"cpu","rep-1",53.747037
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-hsearch",false,"cpu","rep-1",1256.761047
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-longjmp",false,"cpu","rep-1",34557.414428
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-lsearch",false,"cpu","rep-1",2.400023
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-numa",false,"cpu","rep-1",44.032492
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-qsort",false,"cpu","rep-1",2.199993
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-rdrand",false,"cpu","rep-1",144592.724963
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-str",false,"cpu","rep-1",10280.22353
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-stream",false,"cpu","rep-1",3.804066
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-tsc",false,"cpu","rep-1",320374.901083
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-tsearch",false,"cpu","rep-1",5.445427
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-vecmath",false,"cpu","rep-1",9849.76411
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-wcs",false,"cpu","rep-1",4061.610168
"clnode056.clemson.cloudlab.us","quota-7009","stressng-memory-context",false,"memory","rep-1",2165.311512
"clnode056.clemson.cloudlab.us","quota-7009","stressng-memory-lockbus",false,"memory","rep-1",643878.681695
"clnode056.clemson.cloudlab.us","quota-7009","stressng-memory-malloc",false,"memory","rep-1",11503.988309
"clnode056.clemson.cloudlab.us","quota-7009","stressng-memory-matrix",false,"memory","rep-1",1444.813434
"clnode056.clemson.cloudlab.us","quota-7009","stressng-memory-memcpy",false,"memory","rep-1",647.148559
"clnode056.clemson.cloudlab.us","quota-7009","stressng-memory-memfd",false,"memory","rep-1",2576.353808
"clnode056.clemson.cloudlab.us","quota-7009","stressng-memory-mincore",false,"memory","rep-1",17453.308191
"clnode056.clemson.cloudlab.us","quota-7009","stressng-memory-null",false,"memory","rep-1",2811692.38696
"clnode056.clemson.cloudlab.us","quota-7009","stressng-memory-pipe",false,"memory","rep-1",107692.082561
"clnode056.clemson.cloudlab.us","quota-7009","stressng-memory-str",false,"memory","rep-1",9779.410518
"clnode056.clemson.cloudlab.us","quota-7009","stressng-memory-zero",false,"memory","rep-1",1256078.13338
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-cache-cache","cpu-cache","rep-1",25.100105
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-cache-icache","cpu-cache","rep-1",2439.308317
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-ackermann",false,"cpu","rep-2",1.146708
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-bitops",false,"cpu","rep-2",1101.996138
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-callfunc",false,"cpu","rep-2",43792.473655
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-cdouble",false,"cpu","rep-2",2734.651361
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-cfloat",false,"cpu","rep-2",1438.451506
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-clongdouble",false,"cpu","rep-2",25.719267
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-correlate",false,"cpu","rep-2",22.035476
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-crc16",false,"cpu","rep-2",47.482556
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-decimal32",false,"cpu","rep-2",531.534989
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-decimal64",false,"cpu","rep-2",695.935688
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-decimal128",false,"cpu","rep-2",112.9224
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-dither",false,"cpu","rep-2",18.594206
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-djb2a",false,"cpu","rep-2",40701.698236
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-double",false,"cpu","rep-2",3779.604956
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-euler",false,"cpu","rep-2",3155848.10197
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-explog",false,"cpu","rep-2",50.35696
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-fft",false,"cpu","rep-2",154.67697
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-fibonacci",false,"cpu","rep-2",5212025.80206
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-float",false,"cpu","rep-2",15106.5425
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-fnv1a",false,"cpu","rep-2",34844.206026
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-gamma",false,"cpu","rep-2",146.894197
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-gcd",false,"cpu","rep-2",721.014341
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-gray",false,"cpu","rep-2",8165.617132
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-hamming",false,"cpu","rep-2",239.484053
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-hanoi",false,"cpu","rep-2",47.181155
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-hyperbolic",false,"cpu","rep-2",420.453958
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-idct",false,"cpu","rep-2",13206.956678
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-int128",false,"cpu","rep-2",2075.097328
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-int64",false,"cpu","rep-2",19228.132549
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-int32",false,"cpu","rep-2",20582.028461
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-int16",false,"cpu","rep-2",21108.069449
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-int8",false,"cpu","rep-2",19492.089692
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-int128float",false,"cpu","rep-2",1860.152634
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-int128double",false,"cpu","rep-2",1377.379607
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-int128longdouble",false,"cpu","rep-2",402.629478
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-int128decimal32",false,"cpu","rep-2",430.307301
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-int128decimal64",false,"cpu","rep-2",521.965964
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-int128decimal128",false,"cpu","rep-2",107.189581
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-int64float",false,"cpu","rep-2",10920.819251
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-int64double",false,"cpu","rep-2",3469.646561
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-int64longdouble",false,"cpu","rep-2",488.697413
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-int32float",false,"cpu","rep-2",10904.641598
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-int32double",false,"cpu","rep-2",3483.785298
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-int32longdouble",false,"cpu","rep-2",488.771888
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-jenkin",false,"cpu","rep-2",13138.747301
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-jmp",false,"cpu","rep-2",13057.742962
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-ln2",false,"cpu","rep-2",9682.604848
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-longdouble",false,"cpu","rep-2",496.692492
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-loop",false,"cpu","rep-2",8469.011105
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-matrixprod",false,"cpu","rep-2",78.888805
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-nsqrt",false,"cpu","rep-2",51.14206
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-omega",false,"cpu","rep-2",1265577.36333
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-parity",false,"cpu","rep-2",1971.589988
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-phi",false,"cpu","rep-2",4353969.12049
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-pi",false,"cpu","rep-2",444087.442227
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-pjw",false,"cpu","rep-2",16653.025013
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-prime",false,"cpu","rep-2",4.369553
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-psi",false,"cpu","rep-2",641346.887817
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-queens",false,"cpu","rep-2",29.740237
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-rand",false,"cpu","rep-2",5727.917071
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-rand48",false,"cpu","rep-2",1648.57626
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-rgb",false,"cpu","rep-2",25292.166182
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-sdbm",false,"cpu","rep-2",35040.643695
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-sieve",false,"cpu","rep-2",7.862861
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-sqrt",false,"cpu","rep-2",2181.742573
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-trig",false,"cpu","rep-2",266.136567
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-union",false,"cpu","rep-2",6657.786031
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-zeta",false,"cpu","rep-2",238.238962
"clnode056.clemson.cloudlab.us","quota-7009","stressng-matrix-add",false,"matrix","rep-2",77195.877301
"clnode056.clemson.cloudlab.us","quota-7009","stressng-matrix-div",false,"matrix","rep-2",38365.996899
"clnode056.clemson.cloudlab.us","quota-7009","stressng-matrix-frobenius",false,"matrix","rep-2",22441.367501
"clnode056.clemson.cloudlab.us","quota-7009","stressng-matrix-mult",false,"matrix","rep-2",82500.758573
"clnode056.clemson.cloudlab.us","quota-7009","stressng-matrix-prod",false,"matrix","rep-2",152.200639
"clnode056.clemson.cloudlab.us","quota-7009","stressng-matrix-sub",false,"matrix","rep-2",74340.53527
"clnode056.clemson.cloudlab.us","quota-7009","stressng-matrix-hadamard",false,"matrix","rep-2",75116.779384
"clnode056.clemson.cloudlab.us","quota-7009","stressng-matrix-trans",false,"matrix","rep-2",21658.864807
"clnode056.clemson.cloudlab.us","quota-7009","stressng-string-index",false,"string","rep-2",25008.367376
"clnode056.clemson.cloudlab.us","quota-7009","stressng-string-rindex",false,"string","rep-2",16918.823799
"clnode056.clemson.cloudlab.us","quota-7009","stressng-string-strcasecmp",false,"string","rep-2",9172.896228
"clnode056.clemson.cloudlab.us","quota-7009","stressng-string-strcat",false,"string","rep-2",11671.217705
"clnode056.clemson.cloudlab.us","quota-7009","stressng-string-strchr",false,"string","rep-2",25044.694941
"clnode056.clemson.cloudlab.us","quota-7009","stressng-string-strcoll",false,"string","rep-2",10528.992706
"clnode056.clemson.cloudlab.us","quota-7009","stressng-string-strcmp",false,"string","rep-2",14291.193019
"clnode056.clemson.cloudlab.us","quota-7009","stressng-string-strcpy",false,"string","rep-2",36903.78389
"clnode056.clemson.cloudlab.us","quota-7009","stressng-string-strlen",false,"string","rep-2",31356.187645
"clnode056.clemson.cloudlab.us","quota-7009","stressng-string-strncasecmp",false,"string","rep-2",8296.118988
"clnode056.clemson.cloudlab.us","quota-7009","stressng-string-strncat",false,"string","rep-2",10271.932817
"clnode056.clemson.cloudlab.us","quota-7009","stressng-string-strncmp",false,"string","rep-2",12281.197658
"clnode056.clemson.cloudlab.us","quota-7009","stressng-string-strrchr",false,"string","rep-2",16887.977162
"clnode056.clemson.cloudlab.us","quota-7009","stressng-string-strxfrm",false,"string","rep-2",2218.586882
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-af-alg",false,"cpu","rep-2",105705.707542
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-bsearch",false,"cpu","rep-2",54.718076
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-cpu",false,"cpu","rep-2",39.904039
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-crypt",false,"cpu","rep-2",53.442069
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-hsearch",false,"cpu","rep-2",1240.860534
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-longjmp",false,"cpu","rep-2",34565.911234
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-lsearch",false,"cpu","rep-2",2.400015
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-numa",false,"cpu","rep-2",46.450092
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-qsort",false,"cpu","rep-2",2.200001
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-rdrand",false,"cpu","rep-2",144814.03899
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-str",false,"cpu","rep-2",10023.716146
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-stream",false,"cpu","rep-2",3.910837
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-tsc",false,"cpu","rep-2",320700.625452
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-tsearch",false,"cpu","rep-2",5.439728
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-vecmath",false,"cpu","rep-2",9856.56016
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-wcs",false,"cpu","rep-2",4076.69757
"clnode056.clemson.cloudlab.us","quota-7009","stressng-memory-lockbus",false,"memory","rep-2",644075.694246
"clnode056.clemson.cloudlab.us","quota-7009","stressng-memory-malloc",false,"memory","rep-2",10242.015228
"clnode056.clemson.cloudlab.us","quota-7009","stressng-memory-matrix",false,"memory","rep-2",1437.546271
"clnode056.clemson.cloudlab.us","quota-7009","stressng-memory-memcpy",false,"memory","rep-2",646.102388
"clnode056.clemson.cloudlab.us","quota-7009","stressng-memory-memfd",false,"memory","rep-2",2631.307403
"clnode056.clemson.cloudlab.us","quota-7009","stressng-memory-mincore",false,"memory","rep-2",17546.41588
"clnode056.clemson.cloudlab.us","quota-7009","stressng-memory-null",false,"memory","rep-2",2821373.05925
"clnode056.clemson.cloudlab.us","quota-7009","stressng-memory-pipe",false,"memory","rep-2",108760.95261
"clnode056.clemson.cloudlab.us","quota-7009","stressng-memory-str",false,"memory","rep-2",9881.713121
"clnode056.clemson.cloudlab.us","quota-7009","stressng-memory-zero",false,"memory","rep-2",1256665.39229
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-cache-cache","cpu-cache","rep-2",25.093855
"clnode056.clemson.cloudlab.us","quota-7009","stressng-cpu-cache-icache","cpu-cache","rep-2",3540.913845
"clnode056.clemson.cloudlab.us","without","stressng-cpu-ackermann",false,"cpu","1",2.278665
"clnode056.clemson.cloudlab.us","without","stressng-cpu-bitops",false,"cpu","1",2190.470232
"clnode056.clemson.cloudlab.us","without","stressng-cpu-callfunc",false,"cpu","1",89223.782907
"clnode056.clemson.cloudlab.us","without","stressng-cpu-cdouble",false,"cpu","1",5431.761408
"clnode056.clemson.cloudlab.us","without","stressng-cpu-cfloat",false,"cpu","1",2853.885439
"clnode056.clemson.cloudlab.us","without","stressng-cpu-clongdouble",false,"cpu","1",51.183257
"clnode056.clemson.cloudlab.us","without","stressng-cpu-correlate",false,"cpu","1",43.757192
"clnode056.clemson.cloudlab.us","without","stressng-cpu-crc16",false,"cpu","1",94.228951
"clnode056.clemson.cloudlab.us","without","stressng-cpu-decimal32",false,"cpu","1",1056.233442
"clnode056.clemson.cloudlab.us","without","stressng-cpu-decimal64",false,"cpu","1",1384.661342
"clnode056.clemson.cloudlab.us","without","stressng-cpu-decimal128",false,"cpu","1",226.697714
"clnode056.clemson.cloudlab.us","without","stressng-cpu-dither",false,"cpu","1",37.153298
"clnode056.clemson.cloudlab.us","without","stressng-cpu-djb2a",false,"cpu","1",81041.240063
"clnode056.clemson.cloudlab.us","without","stressng-cpu-double",false,"cpu","1",7496.654244
